id,len,ExpAA,First60,PredHel,Topology
g_00335,len=874,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_00336,len=471,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00337,len=373,ExpAA=149.18,First60=27.15,PredHel=7,Topology=o10-31i52-74o89-111i153-175o185-204i216-238o298-320i
g_00338,len=372,ExpAA=133.70,First60=0.00,PredHel=6,Topology=i130-152o220-237i250-272o282-304i309-331o336-355i
g_00339,len=342,ExpAA=1.54,First60=1.38,PredHel=0,Topology=o
g_00340,len=344,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00341,len=471,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00342,len=250,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00343,len=475,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00344,len=373,ExpAA=5.26,First60=5.21,PredHel=0,Topology=o
g_00345,len=471,ExpAA=0.50,First60=0.00,PredHel=0,Topology=o
g_00346,len=470,ExpAA=1.09,First60=0.00,PredHel=0,Topology=o
g_00347,len=471,ExpAA=1.32,First60=0.00,PredHel=0,Topology=o
g_00348,len=367,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00349,len=294,ExpAA=5.37,First60=4.75,PredHel=0,Topology=o
g_00350,len=907,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00351,len=471,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00352,len=390,ExpAA=0.51,First60=0.51,PredHel=0,Topology=o
g_00353,len=471,ExpAA=0.29,First60=0.01,PredHel=0,Topology=o
g_00354,len=423,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00355,len=437,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00356,len=471,ExpAA=2.10,First60=0.32,PredHel=0,Topology=o
g_00357,len=384,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_00358,len=441,ExpAA=3.70,First60=2.44,PredHel=0,Topology=o
g_00359,len=358,ExpAA=156.15,First60=21.76,PredHel=7,Topology=i16-38o69-91i112-134o149-171i227-249o259-281i302-324o
g_00360,len=203,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00361,len=453,ExpAA=1.21,First60=0.00,PredHel=0,Topology=o
g_00362,len=470,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00363,len=471,ExpAA=15.70,First60=1.00,PredHel=1,Topology=i151-173o
g_00364,len=354,ExpAA=0.05,First60=0.02,PredHel=0,Topology=o
g_00365,len=471,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00366,len=463,ExpAA=0.76,First60=0.00,PredHel=0,Topology=o
g_00367,len=611,ExpAA=0.33,First60=0.00,PredHel=0,Topology=o
g_00368,len=471,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00369,len=471,ExpAA=0.35,First60=0.32,PredHel=0,Topology=o
g_00370,len=362,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00371,len=470,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00372,len=1636,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00373,len=462,ExpAA=14.77,First60=0.02,PredHel=0,Topology=o
g_00374,len=470,ExpAA=0.26,First60=0.08,PredHel=0,Topology=o
g_00375,len=168,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_00376,len=445,ExpAA=103.51,First60=0.01,PredHel=5,Topology=i232-254o269-291i350-369o384-406i419-441o
g_00377,len=756,ExpAA=6.90,First60=6.80,PredHel=0,Topology=o
g_00378,len=470,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_00379,len=443,ExpAA=26.11,First60=20.33,PredHel=1,Topology=i7-26o
g_00380,len=416,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_00381,len=470,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00382,len=1733,ExpAA=163.49,First60=0.06,PredHel=7,Topology=o1246-1268i1281-1303o1318-1340i1378-1400o1424-1446i1504-1523o1538-1560i
g_00383,len=262,ExpAA=10.64,First60=0.09,PredHel=0,Topology=o
g_00384,len=255,ExpAA=107.53,First60=0.14,PredHel=5,Topology=o82-99i106-128o133-155i181-203o213-235i
g_00385,len=433,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00386,len=335,ExpAA=84.43,First60=0.00,PredHel=4,Topology=i76-94o104-126i167-189o204-226i
g_00387,len=469,ExpAA=12.41,First60=0.02,PredHel=0,Topology=o
g_00388,len=469,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00389,len=180,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00390,len=450,ExpAA=203.08,First60=0.22,PredHel=9,Topology=i61-83o124-146i153-175o185-207i219-241o280-299i312-334o349-371i416-438o
g_00391,len=1716,ExpAA=168.20,First60=0.00,PredHel=7,Topology=o561-583i604-626o1396-1418i1442-1464o1479-1501i1508-1530o1555-1574i
g_00392,len=456,ExpAA=0.36,First60=0.05,PredHel=0,Topology=o
g_00393,len=468,ExpAA=8.34,First60=0.00,PredHel=0,Topology=o
g_00394,len=469,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00395,len=265,ExpAA=0.64,First60=0.01,PredHel=0,Topology=o
g_00396,len=468,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00397,len=339,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00398,len=280,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00399,len=803,ExpAA=106.09,First60=42.08,PredHel=5,Topology=i13-32o37-59i64-81o91-109i121-143o
g_00400,len=852,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00401,len=469,ExpAA=172.08,First60=18.26,PredHel=8,Topology=o44-66i111-133o153-175i195-217o227-246i292-314o419-438i445-467o
g_00402,len=469,ExpAA=0.31,First60=0.01,PredHel=0,Topology=o
g_00403,len=469,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00404,len=362,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00405,len=469,ExpAA=68.83,First60=0.00,PredHel=3,Topology=o357-379i400-422o437-459i
g_00406,len=181,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00407,len=575,ExpAA=1.28,First60=0.00,PredHel=0,Topology=o
g_00408,len=457,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00409,len=232,ExpAA=0.05,First60=0.01,PredHel=0,Topology=o
g_00410,len=428,ExpAA=0.37,First60=0.37,PredHel=0,Topology=o
g_00411,len=365,ExpAA=0.06,First60=0.06,PredHel=0,Topology=o
g_00412,len=468,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00413,len=459,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00414,len=538,ExpAA=26.10,First60=20.98,PredHel=1,Topology=i7-26o
g_00415,len=422,ExpAA=38.97,First60=24.65,PredHel=2,Topology=i32-54o64-86i
g_00416,len=449,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_00417,len=463,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00418,len=468,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00419,len=355,ExpAA=0.08,First60=0.01,PredHel=0,Topology=o
g_00420,len=468,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00421,len=594,ExpAA=39.93,First60=20.48,PredHel=2,Topology=i39-58o485-507i
g_00422,len=321,ExpAA=0.07,First60=0.01,PredHel=0,Topology=o
g_00423,len=443,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00424,len=409,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00425,len=462,ExpAA=0.14,First60=0.14,PredHel=0,Topology=o
g_00426,len=244,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00427,len=1668,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00428,len=428,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00429,len=392,ExpAA=0.33,First60=0.00,PredHel=0,Topology=o
g_00430,len=467,ExpAA=2.21,First60=0.00,PredHel=0,Topology=o
g_00431,len=386,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_00432,len=458,ExpAA=82.98,First60=0.00,PredHel=2,Topology=o217-239i296-318o
g_00433,len=468,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00434,len=1726,ExpAA=0.52,First60=0.02,PredHel=0,Topology=o
g_00435,len=446,ExpAA=33.14,First60=16.71,PredHel=1,Topology=i33-55o
g_00436,len=313,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00437,len=429,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00438,len=459,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00439,len=306,ExpAA=0.59,First60=0.57,PredHel=0,Topology=o
g_00440,len=467,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00441,len=466,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_00442,len=648,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00443,len=290,ExpAA=0.11,First60=0.10,PredHel=0,Topology=o
g_00444,len=467,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00445,len=263,ExpAA=0.11,First60=0.11,PredHel=0,Topology=o
g_00446,len=417,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00447,len=466,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_00448,len=221,ExpAA=3.35,First60=3.34,PredHel=0,Topology=o
g_00449,len=398,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00450,len=299,ExpAA=24.04,First60=24.00,PredHel=1,Topology=o15-37i
g_00451,len=385,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00452,len=348,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00453,len=305,ExpAA=0.75,First60=0.00,PredHel=0,Topology=o
g_00454,len=466,ExpAA=0.05,First60=0.04,PredHel=0,Topology=o
g_00455,len=458,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00456,len=404,ExpAA=0.13,First60=0.05,PredHel=0,Topology=o
g_00457,len=386,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00458,len=434,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_00459,len=448,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00460,len=416,ExpAA=0.04,First60=0.01,PredHel=0,Topology=o
g_00461,len=629,ExpAA=0.05,First60=0.02,PredHel=0,Topology=o
g_00462,len=306,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00463,len=329,ExpAA=0.04,First60=0.03,PredHel=0,Topology=o
g_00464,len=385,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00465,len=448,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_00466,len=380,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00467,len=446,ExpAA=0.08,First60=0.07,PredHel=0,Topology=o
g_00468,len=817,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_00469,len=453,ExpAA=0.37,First60=0.22,PredHel=0,Topology=o
g_00470,len=447,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00471,len=465,ExpAA=0.14,First60=0.11,PredHel=0,Topology=o
g_00472,len=465,ExpAA=36.45,First60=0.00,PredHel=0,Topology=o
g_00473,len=465,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00474,len=465,ExpAA=0.17,First60=0.00,PredHel=0,Topology=o
g_00475,len=465,ExpAA=1.69,First60=0.25,PredHel=0,Topology=o
g_00476,len=417,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_00477,len=382,ExpAA=1.29,First60=0.00,PredHel=0,Topology=o
g_00478,len=266,ExpAA=0.22,First60=0.00,PredHel=0,Topology=o
g_00479,len=465,ExpAA=0.32,First60=0.00,PredHel=0,Topology=o
g_00480,len=449,ExpAA=0.22,First60=0.00,PredHel=0,Topology=o
g_00481,len=664,ExpAA=43.73,First60=0.00,PredHel=2,Topology=o372-394i414-436o
g_00482,len=417,ExpAA=15.94,First60=0.00,PredHel=0,Topology=o
g_00483,len=388,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_00484,len=347,ExpAA=2.21,First60=2.15,PredHel=0,Topology=o
g_00485,len=322,ExpAA=0.70,First60=0.00,PredHel=0,Topology=o
g_00486,len=464,ExpAA=90.48,First60=0.00,PredHel=4,Topology=i177-199o209-231i381-403o423-445i
g_00487,len=284,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00488,len=447,ExpAA=49.39,First60=27.64,PredHel=2,Topology=o5-27i48-70o
g_00489,len=464,ExpAA=21.52,First60=21.50,PredHel=1,Topology=i12-34o
g_00490,len=417,ExpAA=0.07,First60=0.04,PredHel=0,Topology=o
g_00491,len=199,ExpAA=1.72,First60=0.12,PredHel=0,Topology=o
g_00492,len=356,ExpAA=12.21,First60=4.42,PredHel=0,Topology=o
g_00493,len=351,ExpAA=53.53,First60=24.49,PredHel=2,Topology=o25-47i68-90o
g_00494,len=426,ExpAA=0.35,First60=0.00,PredHel=0,Topology=o
g_00495,len=402,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00496,len=867,ExpAA=221.76,First60=20.06,PredHel=10,Topology=i32-51o264-283i318-340o355-377i398-420o425-447i483-505o743-760i794-816o826-848i
g_00497,len=464,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00498,len=464,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00499,len=463,ExpAA=0.08,First60=0.06,PredHel=0,Topology=o
g_00500,len=366,ExpAA=0.14,First60=0.00,PredHel=0,Topology=o
g_00501,len=457,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00502,len=398,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00503,len=657,ExpAA=322.75,First60=40.32,PredHel=15,Topology=o10-29i41-63o95-114i121-143o176-198i211-233o248-265i277-299o314-332i353-375o390-412i421-443o447-466i487-509o615-634i
g_00504,len=463,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00505,len=431,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00506,len=463,ExpAA=3.38,First60=3.26,PredHel=0,Topology=o
g_00507,len=287,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00508,len=887,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00509,len=463,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00510,len=403,ExpAA=99.15,First60=22.52,PredHel=3,Topology=i9-31o307-329i365-387o
g_00511,len=228,ExpAA=0.73,First60=0.73,PredHel=0,Topology=i
g_00512,len=350,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00513,len=199,ExpAA=22.51,First60=22.51,PredHel=1,Topology=i7-29o
g_00514,len=293,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00515,len=462,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00516,len=348,ExpAA=0.15,First60=0.15,PredHel=0,Topology=o
g_00517,len=438,ExpAA=0.26,First60=0.25,PredHel=0,Topology=o
g_00518,len=410,ExpAA=18.81,First60=18.79,PredHel=1,Topology=i7-26o
g_00519,len=382,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00520,len=170,ExpAA=20.17,First60=20.17,PredHel=1,Topology=i12-31o
g_00521,len=434,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00522,len=462,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00523,len=462,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_00524,len=1003,ExpAA=1.47,First60=1.47,PredHel=0,Topology=o
g_00525,len=300,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00526,len=364,ExpAA=0.96,First60=0.27,PredHel=0,Topology=o
g_00527,len=262,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_00528,len=462,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00529,len=397,ExpAA=215.10,First60=22.26,PredHel=10,Topology=i43-62o82-104i125-142o146-168i189-211o237-259i271-290o300-322i335-357o367-386i
g_00530,len=251,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_00531,len=462,ExpAA=119.70,First60=0.00,PredHel=6,Topology=i257-274o284-306i336-358o368-390i395-417o427-449i
g_00532,len=419,ExpAA=24.34,First60=0.00,PredHel=0,Topology=o
g_00533,len=789,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00534,len=536,ExpAA=304.76,First60=23.16,PredHel=14,Topology=i33-55o75-97i104-123o127-149i165-187o192-214i234-251o261-280i301-323o333-355i362-384o394-416i429-451o502-524i
g_00535,len=452,ExpAA=43.48,First60=20.69,PredHel=2,Topology=i5-27o422-444i
g_00536,len=209,ExpAA=21.65,First60=21.62,PredHel=1,Topology=i33-55o
g_00537,len=432,ExpAA=3.69,First60=0.00,PredHel=0,Topology=o
g_00538,len=260,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_00539,len=405,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00540,len=408,ExpAA=0.15,First60=0.00,PredHel=0,Topology=o
g_00541,len=242,ExpAA=150.97,First60=39.06,PredHel=8,Topology=o5-22i35-57o72-91i110-132o142-160i173-190o195-213i225-241o
g_00542,len=482,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00543,len=457,ExpAA=4.88,First60=0.00,PredHel=0,Topology=o
g_00544,len=452,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_00545,len=374,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_00546,len=381,ExpAA=80.43,First60=0.00,PredHel=3,Topology=o212-234i276-298o308-330i
g_00547,len=1155,ExpAA=0.66,First60=0.00,PredHel=0,Topology=o
g_00548,len=462,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00549,len=415,ExpAA=23.01,First60=22.52,PredHel=1,Topology=o10-32i
g_00550,len=462,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_00551,len=461,ExpAA=0.35,First60=0.00,PredHel=0,Topology=o
g_00552,len=655,ExpAA=0.23,First60=0.22,PredHel=0,Topology=o
g_00553,len=461,ExpAA=0.15,First60=0.02,PredHel=0,Topology=o
g_00554,len=367,ExpAA=0.76,First60=0.51,PredHel=0,Topology=o
g_00555,len=462,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00556,len=461,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00557,len=461,ExpAA=0.10,First60=0.02,PredHel=0,Topology=o
g_00558,len=363,ExpAA=1.25,First60=0.01,PredHel=0,Topology=o
g_00559,len=566,ExpAA=65.89,First60=28.03,PredHel=3,Topology=i23-45o55-76i83-105o
g_00560,len=410,ExpAA=43.33,First60=39.43,PredHel=2,Topology=o4-22i42-64o
g_00561,len=437,ExpAA=1.64,First60=0.03,PredHel=0,Topology=o
g_00562,len=358,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00563,len=457,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_00564,len=1217,ExpAA=21.72,First60=21.45,PredHel=1,Topology=i7-29o
g_00565,len=198,ExpAA=1.06,First60=0.51,PredHel=0,Topology=o
g_00566,len=461,ExpAA=11.78,First60=0.00,PredHel=0,Topology=o
g_00567,len=460,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00568,len=455,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00569,len=452,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00570,len=477,ExpAA=186.18,First60=2.86,PredHel=8,Topology=i117-139o143-157i164-186o217-239i246-268o304-326i333-355o410-432i
g_00571,len=460,ExpAA=11.43,First60=0.00,PredHel=0,Topology=o
g_00572,len=254,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00573,len=460,ExpAA=0.21,First60=0.13,PredHel=0,Topology=o
g_00574,len=438,ExpAA=2.42,First60=2.42,PredHel=0,Topology=o
g_00575,len=587,ExpAA=0.04,First60=0.01,PredHel=0,Topology=o
g_00576,len=451,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00577,len=424,ExpAA=19.53,First60=19.53,PredHel=1,Topology=i17-34o
g_00578,len=447,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00579,len=450,ExpAA=218.48,First60=21.49,PredHel=10,Topology=i33-55o90-112i133-155o170-192i199-221o231-250i271-293o328-350i381-403o413-430i
g_00580,len=460,ExpAA=0.55,First60=0.14,PredHel=0,Topology=o
g_00581,len=331,ExpAA=0.32,First60=0.19,PredHel=0,Topology=o
g_00582,len=312,ExpAA=0.83,First60=0.83,PredHel=0,Topology=o
g_00583,len=454,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_00584,len=306,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00585,len=443,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00586,len=835,ExpAA=0.36,First60=0.00,PredHel=0,Topology=o
g_00587,len=418,ExpAA=19.70,First60=19.70,PredHel=1,Topology=i7-26o
g_00588,len=343,ExpAA=0.13,First60=0.04,PredHel=0,Topology=o
g_00589,len=459,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00590,len=459,ExpAA=1.68,First60=0.77,PredHel=0,Topology=o
g_00591,len=636,ExpAA=113.27,First60=0.00,PredHel=5,Topology=o442-464i524-546o551-573i586-608o613-635i
g_00592,len=368,ExpAA=5.05,First60=4.89,PredHel=0,Topology=o
g_00593,len=459,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00594,len=460,ExpAA=0.05,First60=0.03,PredHel=0,Topology=o
g_00595,len=460,ExpAA=0.14,First60=0.00,PredHel=0,Topology=o
g_00596,len=459,ExpAA=0.70,First60=0.68,PredHel=0,Topology=o
g_00597,len=434,ExpAA=0.16,First60=0.02,PredHel=0,Topology=o
g_00598,len=389,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00599,len=142,ExpAA=87.11,First60=35.29,PredHel=4,Topology=o20-42i47-69o84-106i113-132o
g_00600,len=329,ExpAA=8.46,First60=0.51,PredHel=0,Topology=o
g_00601,len=483,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00602,len=398,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_00603,len=266,ExpAA=41.14,First60=18.92,PredHel=0,Topology=o
g_00604,len=404,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00605,len=428,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00606,len=432,ExpAA=19.17,First60=0.00,PredHel=1,Topology=i83-105o
g_00607,len=367,ExpAA=16.87,First60=16.81,PredHel=1,Topology=i2-24o
g_00608,len=444,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00609,len=745,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00610,len=334,ExpAA=96.32,First60=6.78,PredHel=4,Topology=i64-86o125-144i157-179o222-244i
g_00611,len=421,ExpAA=41.92,First60=19.58,PredHel=2,Topology=i20-42o327-349i
g_00612,len=203,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00613,len=458,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_00614,len=458,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00615,len=458,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00616,len=458,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00617,len=458,ExpAA=89.46,First60=14.63,PredHel=3,Topology=i63-85o90-112i363-385o
g_00618,len=948,ExpAA=4.98,First60=4.11,PredHel=0,Topology=o
g_00619,len=364,ExpAA=7.93,First60=0.24,PredHel=0,Topology=o
g_00620,len=325,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_00621,len=459,ExpAA=122.10,First60=30.24,PredHel=5,Topology=i13-32o47-69i90-112o122-144i151-172o
g_00622,len=360,ExpAA=0.50,First60=0.01,PredHel=0,Topology=o
g_00623,len=751,ExpAA=168.35,First60=0.02,PredHel=7,Topology=o404-426i446-468o533-555i595-614o618-640i647-669o689-720i
g_00624,len=458,ExpAA=0.62,First60=0.00,PredHel=0,Topology=o
g_00625,len=445,ExpAA=0.17,First60=0.01,PredHel=0,Topology=o
g_00626,len=458,ExpAA=0.43,First60=0.00,PredHel=0,Topology=o
g_00627,len=434,ExpAA=16.16,First60=14.49,PredHel=0,Topology=o
g_00628,len=237,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00629,len=428,ExpAA=1.77,First60=0.00,PredHel=0,Topology=o
g_00630,len=445,ExpAA=173.81,First60=22.07,PredHel=8,Topology=o37-59i72-94o160-182i270-289o304-326i345-367o377-399i420-442o
g_00631,len=464,ExpAA=1.56,First60=0.00,PredHel=0,Topology=o
g_00632,len=414,ExpAA=0.55,First60=0.01,PredHel=0,Topology=o
g_00633,len=378,ExpAA=2.99,First60=2.96,PredHel=0,Topology=o
g_00634,len=1620,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00635,len=392,ExpAA=0.07,First60=0.06,PredHel=0,Topology=o
g_00636,len=168,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00637,len=405,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_00638,len=398,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00639,len=424,ExpAA=68.89,First60=0.55,PredHel=3,Topology=i170-192o202-224i231-253o
g_00640,len=409,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_00641,len=314,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00642,len=457,ExpAA=84.73,First60=0.00,PredHel=4,Topology=i267-289o312-334i381-403o425-447i
g_00643,len=457,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00644,len=456,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00645,len=457,ExpAA=21.39,First60=21.11,PredHel=1,Topology=i21-42o
g_00646,len=457,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_00647,len=673,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_00648,len=442,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00649,len=425,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00650,len=264,ExpAA=0.17,First60=0.17,PredHel=0,Topology=o
g_00651,len=342,ExpAA=0.42,First60=0.31,PredHel=0,Topology=o
g_00652,len=376,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00653,len=437,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_00654,len=427,ExpAA=50.63,First60=4.83,PredHel=2,Topology=o274-296i364-386o
g_00655,len=438,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_00656,len=375,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_00657,len=442,ExpAA=0.70,First60=0.00,PredHel=0,Topology=o
g_00658,len=447,ExpAA=44.48,First60=0.00,PredHel=2,Topology=o294-316i400-422o
g_00659,len=439,ExpAA=1.67,First60=0.01,PredHel=0,Topology=o
g_00660,len=339,ExpAA=2.99,First60=1.70,PredHel=0,Topology=o
g_00661,len=401,ExpAA=1.55,First60=1.54,PredHel=0,Topology=o
g_00662,len=267,ExpAA=2.93,First60=0.65,PredHel=0,Topology=o
g_00663,len=438,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_00664,len=935,ExpAA=44.92,First60=12.04,PredHel=2,Topology=o48-70i190-212o
g_00665,len=641,ExpAA=19.85,First60=19.82,PredHel=1,Topology=i9-28o
